LAST MODIFIED: 3/30/2017,,
eros,eros,Eros International Plc (EROS)
nmih,nmih,NMI Holdings Inc. (NMIH)
glyc,glyc,GlycoMimetics Inc. (GLYC)
abev,abev,Ambev S.A. (ABEV)
stay,stay,Extended Stay America Inc. (STAY)
dvhl,dvhl,UBS E-TRACS Mthly Pay 2x Divs Hi Inc ETN (DVHL)
pgal,pgal,Global X FTSE Portugal 20 ETF (PGAL)
dlng,dlng,Dynagas LNG Partners LP (DLNG)
tacou,tacou,Levy Acquisition Corp. (TACOU)
rlyp,rlyp,Relypsa Inc. (RLYP)
chgg,chgg,Chegg Inc. (CHGG)
hmhc,hmhc,Houghton Mifflin Harcourt Company (HMHC)
zu,zu,zulily Inc. (ZU)
hseb,hseb,HSBC Holdings plc (HSEB)
hfin,hfin,Horizons S&P Fincl Sel Sect Cov Call ETF (HFIN)
canf,canf,Can-Fite BioPharma Ltd. (CANF)
trvn,trvn,Trevena Inc. (TRVN)
cacq,cacq,Caesars Acquisition Company
dslv,dslv,VelocityShares 3x Inverse Silver ETN (DSLV)
dgld,dgld,VelocityShares 3x Inverse Gold ETN (DGLD)
amzg,amzg,American Eagle Energy Corporation (AMZG)
lbmh,lbmh,Liberator Medical Holdings Inc. (LBMH)
ahp,ahp,Ashford Hospitality Prime Inc. (AHP)
oxfd,oxfd,Oxford Immunotec Global PLC
rtgn,rtgn,RUTHIGEN INC
tlog,tlog,TetraLogic Pharmaceuticals Corporation (TLOG)
vtl,vtl,Vital Therapies Inc. (VTL)
rittw,rittw,RIT Technologies Ltd. (RITTW)
wbai,wbai,500.com Limited (WBAI)
ipwr,ipwr,Ideal Power Inc.
gomo,gomo,Sungy Mobile Limited (GOMO)
vnce,vnce,Vince Holding Corp (VNCE)
mhldo,mhldo,Maiden Holdings Ltd. (MHLDO)
gmz,gmz,Goldman Sachs MLP Income Opport (GMZ)
mwj,mwj,
mhnc,mhnc,Maiden Holdings North America  (MHNC)
cxp,cxp,Columbia Property Trust Inc. (CXP)
lplt,lplt,
iplt,iplt,
alle,alle,Allegion plc Ordinary Shares (ALLE)
ziv,ziv,VelocityShares Daily Inverse VIX MT ETN (ZIV)
nes,nes,Nuverra Environmental Solutions Inc. (NES)
samg,samg,Silvercrest Asset Management Group Inc. (SAMG)
liqt,liqt,LiqTech International Inc. (LIQT)
fyld,fyld,Cambria Foreign Shareholder Yield ETF (FYLD)
catyw,catyw,Cathay General Bancorp (CATYW)
embb,embb,SPDR MSCI EM Beyond BRIC ETF (EMBB)
kfx,kfx,Kofax Limited (KFX)
aal,aal,American Airlines Group Inc. (AAL)
aalcp,aalcp,American Airlines Group Inc. (AALCP)
emag,emag,Market Vectors Emerg Mkt Aggt Bd ETF (EMAG)
amh,amh,American Homes 4 Rent (AMH)
gmetp,gmetp,GeoMet Inc. (GMETP)
cefl,cefl,UBS E-TRACS Mthly Pay 2x ClosedEnd ETN (CEFL)
ctt,ctt,CatchMark Timber Trust Inc. (CTT)
vlp,vlp,Valero Energy Partners LP (VLP)
athm,athm,Autohome Inc. (ATHM)
cig,cig,Companhia Energ (CIG)
chsco,chsco,CHS Inc. (CHSCO)
qyld,qyld,Recon Capital NASDAQ 100 Cov Call ETF (QYLD)
armk,armk,ARAMARK Holdings Corporation (ARMK)
salt,salt,Scorpio Bulkers Inc. (SALT)
hlt,hlt,Hilton Worldwide Holdings Inc. (HLT)
admp,admp,Adamis Pharmaceuticals Corporation (ADMP)
nmbl,nmbl,Nimble Storage Inc. (NMBL)
fgl,fgl,Fidelity & Guaranty Life Common (FGL)
cqh,cqh,Cheniere Energy Partners LP Holdings LLC (CQH)
ribt,ribt,RiceBran Technologies (RIBT)
kin,kin,Kindred Biosciences Inc. (KIN)
trch,trch,Torchlight Energy Resources Inc. (TRCH)
panl,panl,Pangaea Logistics Solutions Ltd. (PANL)
qtetr,qtetr, (QTETR)
amc,amc,AMC Entertainment Holdings Inc. (AMC)
ndls,ndls,Noodles & Company (NDLS)
door,door,Masonite International Corporation (DOOR)
ipb,ipb,Merrill Lynch & Co. Inc. 6.051 (IPB)
cambu,cambu,Cambridge Capital Acquisition C (CAMBU)
agnd,agnd,WisdomTree Barclays US Aggt Bd Ngt Dur (AGND)
agzd,agzd,WisdomTree Barclays US Aggt Bd Zero Dur (AGZD)
hynd,hynd,WisdomTree BofA Merrill Lynch HY Bd Ngt (HYND)
hyzd,hyzd,WisdomTree BofA Merrill Lynch HY Bd Zero (HYZD)
usdu,usdu,WisdomTree Bloomberg USD Bullish (USDU)
jgbb,jgbb,WisdomTree Japan Interest Rate Strat (JGBB)
tsrer,tsrer, (TSRER)
taco,taco,Levy Acquisition Corp. (TACO)
tacow,tacow,Del Taco Restaurants Inc. (TACOW)
arcpp,arcpp,American Realty Capital Properties Inc. (ARCPP)
rdvy,rdvy,First Trust NASDAQ Rising Div Achiev ETF (RDVY)
ftlb,ftlb,First Trust Low Beta Income ETF (FTLB)
fthi,fthi,First Trust High Income ETF (FTHI)
iemf,iemf,EGShares EM Bd Invmt Grd Interm Term ETF (IEMF)
semf,semf,EGShares EM Bond Invmt Grd Shrt Term ETF (SEMF)
lemf,lemf,EGShares EM Bond Invmt Grd Lng Term ETF (LEMF)
syg,syg,SPDR MFS Systematic Growth Equity ETF (SYG)
sye,sye,SPDR MFS Systematic Core Equity ETF (SYE)
syv,syv,SPDR MFS Systematic Value Equity ETF (SYV)
shyd,shyd,Market Vectors Short Hi-Yld Muni Idx ETF (SHYD)
hold,hold,AdvisorShares Sage Core Reserves ETF (HOLD)
cntr,cntr,PowerShares NYSE Century (NYCC)
celp,celp,Cypress Energy Partners L.P. (CELP)
acsf,acsf,American Capital Senior Floatin (ACSF)
cway,cway,Coastway Bancorp Inc. (CWAY)
rspp,rspp,RSP Permian Inc. (RSPP)
hcacu,hcacu,Hennessy Capital Acquisition Co (HCACU)
epe,epe,EP Energy Corporation (EPE)
heli,heli,CHC Group Ltd. (HELI)
armf,armf,Ares Multi-Strategy Credit Fund (ARMF)
vuse,vuse,Vident Core US Equity (VUSE)
eurl,eurl,Direxion Daily FTSE Europe Bull 3X ETF (EURL)
eurz,eurz,Direxion Daily FTSE Europe Bear 3X Shrs (EURZ)
ldur,ldur,PIMCO Low Duration Active ETF (LDUR)
qem,qem,Market Vectors MSCI EM Quality ETF (QEM)
qxus,qxus,Market Vectors MSCI Intl Quality ETF (QXUS)
zmlp,zmlp,Direxion Zacks MLP High Income ETF (ZMLP)
crcm,crcm,Care.com Inc. (CRCM)
pah,pah,Platform Specialty Products Corporation (PAH)
qdxu,qdxu,Market Vectors MSCI Intl Qual Div ETF (QDXU)
qdem,qdem,Market Vectors MSCI EM Quality Div ETF (QDEM)
aker,aker,Akers Biosciences Inc. (AKER)
dbaw,dbaw,Deutsche X-trackers MSCI AlWd exUS HgdEq (DBAW)
dbko,dbko,Deutsche X-trackers MSCI SKorea Hedgd Eq (DBKO)
dbmx,dbmx,Deutsche X-trackers MSCI Mexico Hedgd Eq (DBMX)
di,di,PIMCO Diversified Income Active ETF (DI)
sc,sc,Santander Consumer USA Holdings Inc. (SC)
rice,rice,Rice Energy Inc. (RICE)
cyhhz,cyhhz,Community Health Systems Inc. (CYHHZ)
cpg,cpg,Crescent Point Energy Corp. (CPG)
nadl,nadl,North Atlantic Drilling Limited (NADL)
drna,drna,Dicerna Pharmaceuticals Inc. (DRNA)
eigr,eigr,Celladon Corporation (CLDN)
snow,snow,Intrawest Resorts Holdings Inc. (SNOW)
nwhm,nwhm,The New Home Company LLC (NWHM)
mbuu,mbuu,Malibu Boats Inc. (MBUU)
cara,cara,Cara Therapeutics Inc. (CARA)
rare,rare,Ultragenyx Pharmaceutical Inc. (RARE)
netc,netc,NET SERVICIOS DE COMUNICACAO SA
usfr,usfr,WisdomTree Bloomberg Floating Rt Trs ETF (USFR)
hewj,hewj,iShares Currency Hedged MSCI Japan (HEWJ)
hewg,hewg,iShares Currency Hedged MSCI Germany (HEWG)
hefa,hefa,iShares Currency Hedged MSCI EAFE (HEFA)
tflo,tflo,iShares Treasury Floating Rate Bond (TFLO)
aspx,aspx,Auspex Pharmaceuticals Inc. (ASPX)
cbpx,cbpx,Continental Building Products Inc. (CBPX)
gnca,gnca,Genocea Biosciences Inc. (GNCA)
qure,qure,uniQure N.V. (QURE)
bioc,bioc,Biocept Inc. (BIOC)
gprk,gprk,GeoPark Limited (GPRK)
ibmh,ibmh,iShares iBonds Sep 2019 AMT-Free Muni Bd (IBMH)
cmfn,cmfn,N/A (CMFN)
rvnc,rvnc,Revance Therapeutics Inc. (RVNC)
ladr,ladr,Ladder Capital Corp (LADR)
eglt,eglt,Egalet Ltd. (EGLT)
ebio,ebio,Eleven Biotherapeutics Inc. (EBIO)
args,args,Argos Therapeutics Inc. (ARGS)
szmk,szmk,Sizmek Inc. (SZMK)
flxn,flxn,Flexion Therapeutics Inc. (FLXN)
amda,amda,Amedica Corporation (AMDA)
swh,swh,Stanley Black & Decker Inc. (SWH)
egrx,egrx,Eagle Pharmaceuticals Inc. (EGRX)
tlmr,tlmr,Talmer Bancorp Inc. (TLMR)
ggbp,ggbp,AdvisorShares Gartman Gold/Britsh Pd ETF (GGBP)
geur,geur,AdvisorShares Gartman Gold/Euro ETF (GEUR)
gyen,gyen,AdvisorShares Gartman Gold/Yen ETF (GYEN)
glde,glde,AdvisorShares International Gold ETF (GLDE)
jmpc,jmpc,JMP Group Inc. (JMPC)
blvdu,blvdu,Boulevard Acquisition Corp. (BLVDU)
cnce,cnce,Concert Pharmaceuticals Inc. (CNCE)
ibp,ibp,Installed Building Products Inc. (IBP)
smlr,smlr,Semler Scientific Inc (SMLR)
mhg,mhg,Marine Harvest ASA (MHG)
dwaq,dwaq,PowerShares DWA NASDAQ Momentum ETF (DWAQ)
shsp,shsp,SharpSpring Inc. (SHSP)
pphmp,pphmp,Peregrine Pharmaceuticals Inc. (PPHMP)
snde,snde,Sundance Energy Australia Limited
eqlt,eqlt,Workplace Equality ETF (EQLT)
vza,vza,Verizon Communications Inc. (VZA)
ieis,ieis,iShares Enhanced International Small-Cap (IEIS)
ieil,ieil,iShares Enhanced International Large-Cap (IEIL)
sipe,sipe,SPDR Barclays 0-5 Year TIPS ETF (SIPE)
lmns,lmns,Lumenis Ltd. (LMNS)
ipkw,ipkw,PowerShares Intl BuyBack Achiev ETF (IPKW)
vrns,vrns,Varonis Systems Inc. (VRNS)
mgj,mgj,Bank of America Mar (MGJ)
kmpa,kmpa,Kemper Corporation (KMPA)
kn,kn,Knowles Corporation (KN)
hkor,hkor,Horizons Korea KOSPI 200 ETF (HKOR)
kba,kba,KraneShares Bosera MSCI China A ETF (KBA)
ypro,ypro,AdvisorShares YieldPro ETF (YPRO)
tpvg,tpvg,TriplePoint Venture Growth BDC Corp (TPVG)
aqxp,aqxp,Aquinox Pharmaceuticals Inc. (AQXP)
quot,quot,Coupons.com Incorporated (COUP)
reph,reph,Recro Pharma Inc. (REPH)
blbd,blbd,Hennessy Capital Acquisition Corp. (HCAC)
blbdw,blbdw, (BLBDW)
enlc,enlc,EnLink Midstream LLC (ENLC)
gurx,gurx,Global X Guru Small Cap ETF (GURX)
guri,guri,Global X Guru International ETF (GURI)
gval,gval,Cambria Global Value ETF (GVAL)
dsg,dsg,Diamond S Shipping Group Inc. (DSG)
akao,akao,Achaogen Inc. (AKAO)
dprx,dprx,Dipexium Pharmaceuticals Inc. (DPRX)
glmd,glmd,Galmed Pharmaceuticals Ltd. (GLMD)
ijnk,ijnk,SPDR Barclays Intl High Yield Bond ETF (IJNK)
cslt,cslt,Castlight Health Inc. (CSLT)
pcty,pcty,Paylocity Holding Corporation (PCTY)
le,le,Lands' End Inc. (LE)
qtwo,qtwo,Q2 Holdings Inc. (QTWO)
mdwd,mdwd,MediWound Ltd. (MDWD)
akba,akba,Akebia Therapeutics Inc. (AKBA)
vsar,vsar,Versartis Inc. (VSAR)
shldv,shldv, (SHLDV)
brdr,brdr,Borderfree Inc. (BRDR)
ambr,ambr,Amber Road Inc. (AMBR)
tslx,tslx,TPG Specialty Lending Inc. (TSLX)
aten,aten,A10 Networks Inc. (ATEN)
fitbi,fitbi,Fifth Third Bancorp (FITBI)
king,king,King Digital Entertainment plc (KING)
nord,nord,Nord Anglia Education Inc. (NORD)
pih,pih,1347 Property Insurance Holdings Inc. (PIH)
splx,splx,UBS ETRACS M Reset 2xLvg S&P 500 TR ETN (SPLX)
ormp,ormp,Oramed Pharmaceuticals Inc. (ORMP)
sgypu,sgypu,Synergy Pharmaceuticals Inc. (SGYPU)
axgn,axgn,AxoGen Inc.
nwbow,nwbow,Northwest Biotherapeutics Inc. (NWBOW)
tgtx,tgtx,TG Therapeutics Inc. (TGTX)
insy,insy,INSYS Therapeutics Inc. (INSY)
srne,srne,Sorrento Therapeutics Inc. (SRNE)
sgypw,sgypw,Synergy Pharmaceuticals Inc. (SGYPW)
galtw,galtw,Galectin Therapeutics Inc. (GALTW)
gpt,gpt,Gramercy Property Trust Inc. (GPT)
fpl,fpl,First Trust New Opportunities M (FPL)
jmlp,jmlp,Nuveen All Cap Energy MLP Oppor (JMLP)
tolz,tolz,ProShares DJ Brookfield Global Infras (TOLZ)
tnet,tnet,TriNet Group Inc. (TNET)
sqbk,sqbk,Square 1 Financial Inc. (SQBK)
oxbr,oxbr,Oxbridge Re Holdings Limited (OXBR)
goog,goog,Google Inc. (GOOG)
agtc,agtc,Applied Genetic Technologies Corporation (AGTC)
galtu,galtu,Galectin Therapeutics Inc. (GALTU)
nghc,nghc,National General Holdings Corp. (NGHC)
evdy,evdy,Everyday Health Inc. (EVDY)
hive,hive,Aerohive Networks Inc. (HIVE)
out,out,Outfront Media (CBSO)
brg,brg,Bluerock Residential Growth REIT Inc. (BRG)
edog,edog,ALPS Emerging Sector Dividend Dogs ETF (EDOG)
twou,twou,2U Inc. (TWOU)
watt,watt,Energous Corporation (WATT)
hawkb,hawkb,Blackhawk Network Holdings Inc. (HAWKB)
rubi,rubi,the Rubicon Project Inc. (RUBI)
pfis,pfis,Peoples Financial Services Corp. (PFIS)
tedu,tedu,Tarena International Inc. (TEDU)
scyx,scyx,SCYNEXIS Inc. (SCYX)
fivn,fivn,Five9 Inc. (FIVN)
opwr,opwr,OPOWER Inc. (OPWR)
grub,grub,GrubHub Inc. (GRUB)
ims,ims,IMS Health Holdings Inc. (IMS)
agfs,agfs,Boulevard Acquisition Corp. (BLVD)
agfsw,agfsw,AgroFresh Solutions Inc. (AGFSW)
dblep,dblep, (DBLEP)
dble,dble, (DBLE)
hct,hct,American Realty Capital Healthcare Trust Inc. (HCT)
dxjf,dxjf,WisdomTree Japan Hedged Financials ETF (DXJF)
dxjr,dxjr,WisdomTree Japan Hedged Real Estate ETF (DXJR)
dxjc,dxjc,WisdomTree Japan Hedged Capital Gds ETF (DXJC)
sswn,sswn,Seaspan Corporation (SSWN)
dxjh,dxjh,WisdomTree Japan Hedged Health Care ETF (DXJH)
dxjt,dxjt,WisdomTree Jpn Hdgd TechMedia&Telec ETF (DXJT)
adms,adms,Adamas Pharmaceuticals Inc. (ADMS)
kang,kang,iKang Healthcare Group Inc. (KANG)
lq,lq,La Quinta Holdings Inc. (LQ)
inpx,inpx,Sysorex Global Holdings Corp. (SYRX)
ally,ally,Ally Financial Inc. (ALLY)
ceru,ceru,Cerulean Pharma Inc. (CERU)
bars,bars,Direxion Daily Gold Bear 3X Shares (GLDS)
bar,bar,Direxion Daily Gold Bull 3X ETF (BAR)
stst,stst,Stalwart Tankers Inc. (STST)
fpi,fpi,Farmland Partners Inc. (FPI)
pvr,pvr,
enbl,enbl,Enable Midstream Partners LP (ENBL)
pahc,pahc,Phibro Animal Health Corporation (PAHC)
evar,evar,Lombard Medical Inc. (EVAR)
aldx,aldx,Aldeyra Therapeutics Inc. (ALDX)
zoes,zoes,Zoe's Kitchen Inc. (ZOES)
cio,cio,City Office Reit Inc. (CIO)
nyrt,nyrt,New York REIT Inc. (NYRT)
hawkv,hawkv, (HAWKV)
bak,bak,Braskem S.A. (BAK)
fsic,fsic,FS Investment Corporation Commo (FSIC)
mc,mc,Moelis & Company (MC)
opb,opb,Opus Bank (OPB)
qtnt,qtnt,Quotient Limited (QTNT)
triv,triv,TriVascular Technologies Inc. (TRIV)
rft,rft,RAIT Financial Trust (RFT)
leju,leju,Leju Holdings Limited (LEJU)
spwh,spwh,Sportsman's Warehouse Holdings Inc. (SPWH)
navi,navi,Navient Corporation (NAVI)
slmvv,slmvv,
wb,wb,Weibo Corporation (WB)
bchp,bchp,EGShares Blue Chip ETF (BCHP)
byld,byld,iShares Yield Optimized Bond (BYLD)
osms,osms,Barclays OFI SteelPath MLP ETN (OSMS)
qtntu,qtntu,Quotient Limited (QTNTU)
ogs,ogs,ONE Gas Inc. Common Stock (OGS)
vnrbp,vnrbp,Vanguard Natural Resources LLC (VNRBP)
whlrp,whlrp,Wheeler Real Estate Investment Trust Inc. (WHLRP)
whlrw,whlrw,Wheeler Real Estate Investment  (WHLRW)
vrp,vrp,PowerShares Variable Rate Preferred ETF (VRP)
smec,smec, (SMEC)
uae,uae,iShares MSCI UAE Capped (UAE)
subd,subd,Deutsche X-trackers SlctvInvGrd SbdtDbt (SUBD)
pinc,pinc,Premier Inc. (PINC)
mdxg,mdxg,MiMedx Group Inc. (MDXG)
cubi,cubi,Customers Bancorp Inc. (CUBI)
wlh,wlh,William Lyon Homes (WLH)
aeri,aeri,Aerie Pharmaceuticals Inc. (AERI)
tndm,tndm,Tandem Diabetes Care Inc. (TNDM)
petx,petx,Aratana Therapeutics Inc. (PETX)
stml,stml,Stemline Therapeutics Inc. (STML)
hmtv,hmtv,Hemisphere Media Group Inc. (HMTV)
ovas,ovas,OvaScience Inc. (OVAS)
sauc,sauc,Diversified Restaurant Holdings Inc. (BAGR)
strp,strp,Straight Path Communications Inc. (STRP)
ontx,ontx,Onconova Therapeutics Inc. (ONTX)
ares,ares,Ares Management L.P. (ARES)
frsh,frsh,Papa Murphy's Holdings Inc. (FRSH)
glop,glop,GasLog Partners LP (GLOP)
eudg,eudg,WisdomTree Europe Dividend Growth ETF (EUDG)
ihdg,ihdg,WisdomTree International Hdgd Div Gr ETF (IHDG)
lpg,lpg,Dorian LPG Ltd. (LPG)
cmcm,cmcm,Cheetah Mobile Inc. (CMCM)
rdus,rdus,Radius Health Inc. (RDUS)
pbfx,pbfx,PBF Logistics LP (PBFX)
ktwo,ktwo,K2M Group Holdings Inc. (KTWO)
abdc,abdc,Alcentra Capital Corp. (ABDC)
tour,tour,Tuniu Corporation (TOUR)
oxbrw,oxbrw,Oxbridge Re Holdings Limited (OXBRW)
nvbxu,nvbxu,NanoVibronix Inc. (NVBXU)
ecav,ecav, (ECAV)
sfbs,sfbs,ServisFirst Bancshares Inc. (SFBS)
zen,zen,Zendesk Inc. (ZEN)
fmb,fmb,First Trust Managed Municipal ETF (FMB)
jmei,jmei,Jumei International Holding Limited (JMEI)
abrn,abrn,Arbor Realty Trust Inc. (ABRN)
hnna,hnna,Hennessy Advisors Inc. (HNNA)
civbp,civbp,First Citizens Banc Corp. (FCZAP)
tbph,tbph,Theravance Biopharma Inc. (TBPH)
scq,scq,Stellus Capital Investment Corp (SCQ)
ounz,ounz,Merk Gold ETF (OUNZ)
thrxv,thrxv,
TRUE,TRUE,TrueCar Inc. (TRUE)
mtgep,mtgep,American Capital Mortgage Investment Corp. (MTGEP)
sbna,sbna,Scorpio Tankers Inc. (SBNA)
ctre,ctre,CareTrust REIT Inc. (CTRE)
ensgv,ensgv,
spprr,spprr,Supertel Hospitality Inc. (SPPRR)
tgen,tgen,Tecogen Inc. (TGEN)
icc,icc, (ICC)
ashs,ashs,Deutsche X-trackers HrvstCSI500CHN A SC (ASHS)
jd,jd,JD.com Inc. (JD)
ffwm,ffwm,First Foundation Inc. (FFWM)
agrx,agrx,Agile Therapeutics Inc. (AGRX)
semi,semi,SunEdison Semiconductor Limited (SEMI)
hrtg,hrtg,Heritage Insurance Holdings Inc. (HRTG)
pe,pe,Parsley Energy Inc. (PE)
ezt,ezt,Entergy Texas Inc. (EZT)
qtntw,qtntw,Quotient Limited (QTNTW)
spuu,spuu,Direxion Daily S&P 500 Bull 2X ETF (SPUU)
fmbh,fmbh,First Mid-Illinois Bancshares Inc. (FMBH)
lgcyp,lgcyp,Legacy Reserves LP (LGCYP)
lalt,lalt,PowerShares Multi-Strategy Alt ETF (LALT)
resn,resn,Resonant Inc. (RESN)
lqdh,lqdh,iShares Interest Rate Hedged Corp Bd (LQDH)
hygh,hygh,iShares Interest Rate Hedged High Yld Bd (HYGH)
udf,udf,United Development Funding IV (UDF)
axjv,axjv,iShares MSCI Asia ex Japan Minimum Vol (AXJV)
eumv,eumv,iShares MSCI Europe Minimum Volatility (EUMV)
jpmv,jpmv,iShares MSCI Japan Minimum Volatility (JPMV)
smez,smez,SPDR EURO STOXX Small Cap ETF (SMEZ)
qefa,qefa,SPDR MSCI EAFE Quality Mix ETF (QEFA)
qemm,qemm,SPDR MSCI Emerging Markets Qual Mix ETF (QEMM)
qwld,qwld,SPDR MSCI World Quality Mix ETF (QWLD)
nxeo,nxeo,WL Ross Holding Corp. (WLRH)
anet,anet,Arista Networks Inc. (ANET)
wpg,wpg,Washington Prime Group Inc. (WPG)
dnow,dnow,Now Inc. (NOW)
cveo,cveo,Civeo Corporation (CVEO)
invt,invt,Inventergy Global Inc. (INVT)
fmlp,fmlp,UBS ETRACS Wells Fargo MLP Ex-Energy ETN (FMLP)
flge,flge,Credit Suisse FI Large Cap Gr Enh ETN (FLGE)
fbgx,fbgx,UBS AG FI Enhanced Large Cap Growth ETN (FBGX)
chscn,chscn,CHS Inc. (CHSCN)
aspn,aspn,Aspen Aerogels Inc. (ASPN)
zpin,zpin,Zhaopin Ltd. (ZPIN)
tse,tse,Trinseo SA (TSE)
mobl,mobl,MobileIron Inc. (MOBL)
iusg,iusg,iShares Core US Growth (IUSG)
iusv,iusv,iShares Core US Value (IUSV)
dgro,dgro,iShares Core Dividend Growth (DGRO)
ieur,ieur,iShares Core MSCI Europe (IEUR)
iusb,iusb,iShares Core Total USD Bond Market (IUSB)
qaus,qaus,SPDR MSCI Australia Quality Mix ETF (QAUS)
qcan,qcan,SPDR MSCI Canada Quality Mix ETF (QCAN)
qdeu,qdeu,SPDR MSCI Germany Quality Mix ETF (QDEU)
qesp,qesp,SPDR MSCI Spain Quality Mix ETF (QESP)
qgbr,qgbr,SPDR MSCI United Kingdom Qual Mix ETF (QGBR)
qjpn,qjpn,SPDR MSCI Japan Quality Mix ETF (QJPN)
mgen,mgen,Signal Genetics Inc. (SGNL)
cred,cred,iShares Core US Credit Bond (CRED)
ipac,ipac,iShares Core MSCI Pacific (IPAC)
nao,nao,Nordic American Offshore Ltd. (NAO)
gfnsl,gfnsl,General Finance Corporation (GFNSL)
mrd,mrd,Memorial Resource Development Corp. (MRD)
glado,glado,Gladstone Capital Corporation (GLADO)
jpge,jpge,JPMorgan Diversified Return Glbl Eq ETF (JPGE)
enrj,enrj,EnerJex Resources Inc. (ENRJ)
cla,cla,Capitala Finance Corp. 7.125% N (CLA)
sgbk,sgbk,Stonegate Bank (SGBK)
felp,felp,Foresight Energy LP (FELP)
zlig,zlig,ZS Pharma Inc. (ZSPH)
parn,parn,Parnell Pharmaceuticals Holdings Ltd. (PARN)
ardx,ardx,Ardelyx Inc. (ARDX)
vnom,vnom,Viper Energy Partners LP (VNOM)
mclb,mclb,
ccs,ccs,Century Communities Inc. (CCS)
zfgn,zfgn,Zafgen Inc. (ZFGN)
sndx,sndx, (SNDX)
info,info,Markit Ltd. (MRKT)
kite,kite,Kite Pharma Inc. (KITE)
psg,psg,Performance Sports Group Ltd. (PSG)
ecr,ecr,Eclipse Resources Corporation (ECR)
airr,airr,First Trust RBA Amer Indl RenaisTM ETF (AIRR)
qinc,qinc,First Trust RBA Quality Income ETF (QINC)
ggacu,ggacu,Garnero Group Acquisition Company (GGACU)
xnet,xnet,Xunlei Limited (XNET)
impr,impr,Imprivata Inc. (IMPR)
ambx,ambx, (AMBX)
knmd,knmd, (KNMD)
mtls,mtls,Materialise NV (MTLS)
amph,amph,Amphastar Pharmaceuticals Inc. (AMPH)
adpt,adpt,Adeptus Health Inc. (ADPT)
lmlp,lmlp,UBS ETRACS M Py 2xLvg WF MLP Ex-Engy ETN (LMLP)
bbepp,bbepp,Breitburn Energy Partners L.P. (BBEPP)
nerv,nerv,Minerva Neurosciences Inc. (NERV)
dse,dse.1,
des,dse,Duff & Phelps Select Energy MLP (DSE)
tcpi,tcpi,TCP International Holdings Ltd. (TCPI)
serv,serv,ServiceMaster Global Holdings Inc. (SERV)
nep,nep,NextEra Energy Partners LP (NEP)
gpro,gpro,GoPro Inc. (GPRO)
agncb,agncb,American Capital Agency Corp. (AGNCB)
lgcyo,lgcyo,Legacy Reserves LP (LGCYO)
gbim,gbim,GlobeImmune Inc. (GBIM)
tag,tag,
mik,mik,The Michaels Companies Inc. (MIK)
osbcp,osbcp,Old Second Bancorp Inc. (OSBCP)
istr,istr,Investar Holding Corporation (ISTR)
sse,sse,Seventy Seven Energy Inc. (SSE)
cfo,cfo,Compass EMP US 500 Enh Vol Wtd ETF (CFO)
udfdv,udfdv, (UDFDV)
cdc,cdc,Compass EMP US EQ Inc 100 EnhVol Wtd ETF (CDC)
cfc,cfc,
vrtv,vrtv,Veritiv Corporation (VRTV)
excu,excu,Exelon Corporation (EXCU)
fwonk,fwonk,Liberty Media Corporation (LMCK)
maui,maui,AdvisorShares Snrse Glbl Multi-Strat ETF (MULT)
mtbc,mtbc,Medical Transcription Billing Corp. (MTBC)
hezu,hezu,iShares Currency Hedged MSCI EMU (HEZU)
wil,wil,Barclays Women in Leadership ETN (WIL)
reet,reet,iShares Global REIT (REET)
dcuc,dcuc,Dominion Resources Inc. VA New (DCUC)
sbcp,sbcp,Sunshine Bancorp Inc. (SBCP)
sgdm,sgdm,Sprott Gold Miners ETF (SGDM)
oxlcn,oxlcn,Oxford Lane Capital Corp. (OXLCN)
tfscu,tfscu,1347 Capital Corp. (TFSCU)
mclbw,mclbw,
irmd,irmd,IRadimed Corporation (IRMD)
cdna,cdna,CareDx Inc (CDNA)
fxenp,fxenp,FX Energy Inc. (FXENP)
htgx,htgx,Hercules Technology Growth Capital Inc. (HTGX)
trtlu,trtlu,Terrapin 3 Acquisition Corporation Units (TRTLU)
roka,roka,Roka Bioscience Inc. (ROKA)
trup,trup,Trupanion Inc. (TRUP)
terp,terp,TerraForm Power Inc. (TERP)
tube,tube,TubeMogul Inc. (TUBE)
pfnx,pfnx,Pfenex Inc. (PFNX)
glob,glob,Globant S.A. (GLOB)
sage,sage,Sage Therapeutics Inc. (SAGE)
name,name,Rightside Group Ltd. (NAME)
bhbk,bhbk,Hyde Park Bancorp MHC (BHBK)
ggac,ggac,Garnero Group Acquisition Company (GGAC)
ggacr,ggacr,Garnero Group Acquisition Compa (GGACR)
ggacw,ggacw,Garnero Group Acquisition Compa (GGACW)
ifv,ifv,First Trust Dorsey Wright Intl Foc 5 (IFV)
tsq,tsq,Townsquare Media Inc. (TSQ)
xent,xent,Intersect ENT Inc. (XENT)
spke,spke,Spark Energy Inc. (SPKE)
mapi,mapi,
imdz,imdz,Immune Design Corp. (IMDZ)
atra,atra,Atara Biotherapeutics Inc. (ATRA)
cnxt,cnxt,Market Vectors ChinaAMC SME-ChiNext ETF (CNXT)
innl,innl,Innocoll GmbH (INNL)
loco,loco,El Pollo Loco Holdings Inc. (LOCO)
ocul,ocul,Ocular Therapeutix Inc. (OCUL)
oec,oec,Orion Engineered Carbons SA (OEC)
wms,wms,Advanced Drainage Systems Inc. (WMS)
thq,thq,Tekla Healthcare Opportunies Fu (THQ)
